director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes,NumberedGenre,NumberedRating,SimpleScore
Michael Schultz,17.0,94.0,78.0,912.0,6879730.0,Drama,Loretta Devine,Woman Thou Art Loosed ,806,3049,23.0,English,USA,R,39752620.43638761,2004.0,6.9,187,9,4,3
Patricia Cardoso,75.0,90.0,15.0,953.0,5844929.0,Drama,America Ferrera,Real Women Have Curves ,6000,2510,109.0,English,USA,PG-13,3000000.0,2002.0,7.0,595,9,1,3
Peter M. Cohen,48.0,82.0,0.0,472.0,4142507.0,Romance,Callie Thorne,Whipped ,3665,858,81.0,English,USA,R,3000000.0,2000.0,4.4,131,3,4,2
Mira Nair,33.0,109.0,300.0,729.0,4109095.0,Romance,Indira Varma,Kama Sutra: A Tale of Love ,8239,1292,92.0,English,USA,R,3000000.0,1996.0,6.0,0,3,4,3
Nicole Holofcener,133.0,90.0,132.0,1000.0,4033268.0,Comedy,Oliver Platt,Please Give ,9808,3692,53.0,English,USA,R,39752620.43638761,2010.0,6.6,0,12,4,3
Mel Stuart,104.0,89.0,21.0,240.0,48468407.52680933,Family,Peter Ostrum,Willy Wonka & the Chocolate Factory ,128334,1011,349.0,English,USA,G,3000000.0,1971.0,7.8,0,4,6,4
Anthony Hickox,22.0,98.0,16.0,687.0,3902679.0,Horror,Julian Sands,Warlock: The Armageddon ,3943,1806,49.0,English,USA,R,3000000.0,1993.0,5.3,217,11,4,3
Tom Schulman,30.0,95.0,45.0,578.0,3559990.0,Crime,Kristy Swanson,8 Heads in a Duffel Bag ,8005,1363,49.0,English,USA,R,3000000.0,1997.0,5.3,417,16,4,3
Terrence Malick,112.0,94.0,0.0,820.0,48468407.52680933,Romance,Sam Shepard,Days of Heaven ,37594,1618,181.0,English,USA,PG,3000000.0,1978.0,8.0,0,3,3,4
Jill Sprecher,79.0,104.0,11.0,11000.0,3287435.0,Drama,Matthew McConaughey,Thirteen Conversations About One Thing ,8603,12250,115.0,English,USA,R,4500000.0,2001.0,7.1,430,9,4,3
Darren Stein,49.0,87.0,18.0,3000.0,3071947.0,Crime,Julie Benz,Jawbreaker ,18711,9555,183.0,English,USA,R,3500000.0,1999.0,5.4,0,16,4,3
Julian Schnabel,42.0,108.0,232.0,10000.0,2961991.0,Biography,Gary Oldman,Basquiat ,15885,11459,78.0,English,USA,R,3300000.0,1996.0,6.9,0,1,4,3
Noah Baumbach,345.0,86.0,387.0,962.0,4063238.0,Romance,Greta Gerwig,Frances Ha ,43982,2260,139.0,English,USA,R,39752620.43638761,2012.0,7.4,11000,3,4,3
George Gallo,23.0,89.0,269.0,489.0,2223990.0,Comedy,Eddie Griffin,DysFunktional Family ,761,539,14.0,English,USA,R,3000000.0,2003.0,6.6,26,12,4,3
Kevin Smith,254.0,102.0,0.0,40000.0,1821983.0,Horror,Johnny Depp,Tusk ,31089,43810,261.0,English,USA,R,3000000.0,2014.0,5.4,20000,11,4,3
David Nixon,19.0,110.0,13.0,439.0,2848578.0,Family,Robyn Lively,Letters to God ,3942,1567,65.0,English,USA,PG,3500000.0,2010.0,6.3,0,4,3,3
Matthew Bright,65.0,102.0,9.0,904.0,48468407.52680933,Thriller,Bokeem Woodbine,Freeway ,22246,1663,196.0,English,USA,R,3000000.0,1996.0,6.9,0,14,4,3
Whit Stillman,152.0,99.0,89.0,962.0,1007535.0,Drama,Greta Gerwig,Damsels in Distress ,7625,2452,54.0,English,USA,PG-13,39752620.43638761,2011.0,5.7,0,9,1,3
Leslye Headland,156.0,87.0,21.0,4000.0,418268.0,Comedy,Kirsten Dunst,Bachelorette ,37156,8353,129.0,English,USA,R,3000000.0,2012.0,5.3,0,12,4,3
Bobby Roth,1.0,120.0,40.0,912.0,48468407.52680933,Music,Virginia Madsen,Brave New Girl ,758,2330,27.0,English,USA,PG-13,39752620.43638761,2004.0,5.0,47,5,1,3
Tim Heidecker,82.0,93.0,78.0,536.0,200803.0,Comedy,Michael Gross,Tim and Eric's Billion Dollar Movie ,7988,1467,71.0,English,USA,R,3000000.0,2012.0,5.3,0,12,4,3
Rupert Wyatt,175.0,111.0,81.0,3000.0,33631221.0,Thriller,George Kennedy,The Gambler ,48562,3784,145.0,English,USA,R,25000000.0,2014.0,6.0,0,14,4,3
Kate Connor,8.0,100.0,27.0,1000.0,73678.0,Drama,Johnny Pacar,Fort McCoy ,266,4374,8.0,English,USA,R,3000000.0,2011.0,5.9,348,9,4,3
Deon Taylor,63.0,88.0,26.0,487.0,143000.0,Thriller,Matt Cohen,Chain Letter ,4122,1495,48.0,English,USA,R,5000000.0,2009.0,4.1,0,14,4,2
Jason Alexander,20.0,97.0,700.0,599.0,39852.0,Drama,Gretchen Mol,Just Looking ,1238,1030,25.0,English,USA,R,3000000.0,1999.0,6.7,117,9,4,3
Will Canon,58.0,83.0,8.0,798.0,48468407.52680933,Horror,Frank Grillo,Demonic ,7358,4756,39.0,English,USA,R,3000000.0,2015.0,5.3,0,11,4,3
Philip Zlotorynski,14.0,80.0,0.0,231.0,48468407.52680933,Comedy,Neil Hopkins,My Big Fat Independent Movie ,1257,313,24.0,English,USA,R,3000000.0,2005.0,3.3,48,12,4,2
Tim Burton,451.0,108.0,13000.0,40000.0,334185206.0,Family,Johnny Depp,Alice in Wonderland ,306336,79957,736.0,English,USA,PG,200000000.0,2010.0,6.5,24000,4,3,3
Lance Kawas,140.1942719807731,90.0,66.0,1000.0,48468407.52680933,Comedy,Taylor Negron,The Deported ,62,3882,1.0,English,USA,PG-13,3000000.0,2009.0,6.2,54,12,1,3
Francesca Gregorini,21.0,96.0,15.0,433.0,5005.0,Drama,Tom Everett Scott,Tanner Hall ,2280,1929,14.0,English,USA,R,3000000.0,2009.0,5.9,448,9,4,3
David Wain,98.0,83.0,136.0,3000.0,48468407.52680933,Comedy,Christopher Meloni,They Came Together ,16987,7191,85.0,English,USA,R,39752620.43638761,2014.0,5.5,0,12,4,3
Craig Moss,29.0,80.0,19.0,319.0,48468407.52680933,Comedy,French Stewart,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,2978,845,13.0,English,USA,R,3000000.0,2013.0,2.6,2000,12,4,2
Michael Jai White,23.0,90.0,2000.0,2000.0,48468407.52680933,Sport,Michael Jai White,Never Back Down 2: The Beatdown ,13599,3666,30.0,English,USA,R,3000000.0,2011.0,5.8,6000,18,4,3
Darin Scott,7.0,95.0,39.0,1000.0,48468407.52680933,Horror,Julian Morris,Something Wicked ,976,3024,15.0,English,USA,R,3000000.0,2014.0,4.8,395,11,4,2
Christian Sesma,6.0,82.0,9.0,904.0,48468407.52680933,Thriller,Bokeem Woodbine,AWOL-72 ,520,4092,8.0,English,USA,R,3000000.0,2015.0,3.9,398,14,4,2
Kenneth Branagh,343.0,105.0,0.0,2000.0,201148159.0,Family,Hayley Atwell,Cinderella ,103749,4671,323.0,English,USA,PG,95000000.0,2015.0,7.0,56000,4,3,3
Brian Caunter,11.0,94.0,0.0,854.0,48468407.52680933,Drama,Mike Starr,Chicago Overcoat ,706,1989,14.0,English,USA,R,3000000.0,2009.0,6.2,229,9,4,3
Chris D'Arienzo,34.0,95.0,7.0,2000.0,48468407.52680933,Drama,Judy Greer,Barry Munday ,3443,3648,20.0,English,USA,R,39752620.43638761,2010.0,5.9,480,9,4,3
Susan Seidelman,35.0,105.0,39.0,267.0,3123749.0,Romance,Dyan Cannon,Boynton Beach Club ,746,1231,27.0,English,USA,R,1500000.0,2005.0,6.5,88,3,4,3
Heidi Ewing,73.0,93.0,4.0,875.0,100675.0,Documentary,Greg Crowe,Freakonomics ,5695,2305,23.0,English,USA,PG-13,3000000.0,2010.0,6.4,0,2,1,3
Hank Braxtan,14.0,89.0,6.0,679.0,48468407.52680933,Action,Q'orianka Kilcher,Unnatural ,859,964,17.0,English,USA,R,3000000.0,2015.0,4.0,369,10,4,2
Craig Brewer,159.0,116.0,153.0,275.0,22201636.0,Music,Isaac Hayes,Hustle & Flow ,33567,727,206.0,English,USA,R,8000000.0,2005.0,7.4,0,5,4,3
John Carl Buechler,110.0,88.0,152.0,935.0,19170001.0,Horror,Kane Hodder,Friday the 13th Part VII: The New Blood ,21359,1855,270.0,English,USA,R,2800000.0,1988.0,5.3,0,11,4,3
Mel Brooks,129.0,106.0,0.0,1000.0,86300000.0,Comedy,Madeline Kahn,Young Frankenstein ,112671,2703,315.0,English,USA,PG,2800000.0,1974.0,8.0,14000,12,3,4
George A. Romero,280.0,95.0,0.0,569.0,952620.0,Horror,Megan Park,Diary of the Dead ,40800,1797,332.0,English,USA,R,2000000.0,2007.0,5.7,0,11,4,3
Victor Nunez,61.0,113.0,9.0,402.0,9054736.0,Drama,Peter Fonda,Ulee's Gold ,5744,787,57.0,English,USA,R,2700000.0,1997.0,7.1,381,9,4,3
Carroll Ballard,33.0,118.0,19.0,481.0,48468407.52680933,Sport,Teri Garr,The Black Stallion ,8856,681,90.0,English,USA,G,2700000.0,1979.0,7.4,0,18,6,3
Mel Brooks,121.0,93.0,0.0,1000.0,119500000.0,Comedy,Madeline Kahn,Blazing Saddles ,95294,4701,363.0,English,USA,R,2600000.0,1974.0,7.8,12000,12,4,4
Joseph Zito,166.0,97.0,17.0,158.0,32600000.0,Thriller,Judie Aronson,Friday the 13th: The Final Chapter ,29488,467,326.0,English,USA,R,1800000.0,1984.0,5.9,0,14,4,3
Frank Sebastiano,20.0,86.0,3.0,833.0,475000.0,Sport,Joe Lo Truglio,Beer League ,6930,2753,53.0,English,USA,R,2800000.0,2006.0,6.0,323,18,4,3
Rand Ravich,107.0,109.0,7.0,40000.0,10654581.0,Thriller,Johnny Depp,The Astronaut's Wife ,45500,52621,260.0,English,USA,R,34000000.0,1999.0,5.3,1000,14,4,3
Stacy Peralta,74.0,105.0,147.0,52.0,2276368.0,History,Gerry Lopez,Riding Giants ,3849,179,37.0,English,USA,PG-13,39752620.43638761,2004.0,7.9,0,19,1,4
Tony Giglio,66.0,100.0,6.0,331.0,48468407.52680933,Thriller,Brianna Brown,Timber Falls ,5012,1082,47.0,English,USA,R,2600000.0,2007.0,5.3,254,14,4,3
Michael Tiddes,129.0,86.0,89.0,713.0,40041683.0,Comedy,Essence Atkins,A Haunted House ,34620,3421,107.0,English,USA,R,2500000.0,2013.0,5.1,0,12,4,3
Dinesh D'Souza,30.0,87.0,67.0,871.0,33349949.0,Documentary,Barack Obama,2016: Obama's America ,9010,1111,199.0,English,USA,PG,2500000.0,2012.0,5.1,0,2,3,3
Rob Zombie,220.0,119.0,0.0,908.0,33386128.0,Horror,Scout Taylor-Compton,Halloween II ,36372,3226,491.0,English,USA,R,15000000.0,2009.0,4.9,3000,11,4,2
Tom Hanks,75.0,149.0,15000.0,15000.0,25809813.0,Drama,Tom Hanks,That Thing You Do! ,50311,28713,212.0,English,USA,PG,26000000.0,1996.0,6.9,0,9,3,3
Tommy Lee Wallace,162.0,98.0,24.0,381.0,14400000.0,Sci-Fi,Tom Atkins,Halloween III: Season of the Witch ,28589,684,532.0,English,USA,R,2500000.0,1982.0,4.6,0,6,4,2
Don Taylor,74.0,98.0,11.0,595.0,48468407.52680933,Sci-Fi,Roddy McDowall,Escape from the Planet of the Apes ,23546,2373,92.0,English,USA,G,2500000.0,1971.0,6.3,819,6,6,3
Leslie Small,26.0,75.0,15.0,1000.0,32230907.0,Documentary,David Jason Perez,Kevin Hart: Let Me Explain ,6062,1385,30.0,English,USA,R,2500000.0,2013.0,6.7,0,2,4,3
Gus Van Sant,63.0,104.0,835.0,18000.0,6401336.0,Drama,Keanu Reeves,My Own Private Idaho ,36996,19923,153.0,English,USA,R,2500000.0,1991.0,7.1,0,9,4,3
Zach Braff,205.0,102.0,0.0,625.0,26781723.0,Comedy,Armando Riesco,Garden State ,187595,1655,978.0,English,USA,R,2500000.0,2004.0,7.6,0,12,4,4
Richard Linklater,121.0,105.0,0.0,15.0,5400000.0,Drama,Hanno Pöschl,Before Sunrise ,183288,36,395.0,English,USA,R,2500000.0,1995.0,8.1,22000,9,4,4
Alison Maclean,74.0,107.0,7.0,745.0,1282084.0,Drama,Billy Crudup,Jesus' Son ,6221,2125,87.0,English,USA,R,2500000.0,1999.0,7.0,500,9,4,3
Alice Wu,54.0,96.0,13.0,643.0,1186323.0,Drama,Joan Chen,Saving Face ,7776,1396,84.0,English,USA,R,39752620.43638761,2004.0,7.6,774,9,4,4
Jake Schreier,252.0,89.0,14.0,902.0,3325638.0,Drama,Frank Langella,Robot & Frank ,52509,1980,84.0,English,USA,PG-13,2500000.0,2012.0,7.1,13000,9,1,3
James Ponsoldt,220.0,95.0,53.0,8000.0,6851969.0,Comedy,Shailene Woodley,The Spectacular Now ,105591,10040,178.0,English,USA,R,2500000.0,2013.0,7.1,10000,12,4,3
Larry Charles,197.0,101.0,119.0,334.0,12995673.0,Documentary,Bill Maher,Religulous ,52286,338,345.0,English,USA,R,2500000.0,2008.0,7.7,24000,2,4,4
Rawson Marshall Thurber,191.0,92.0,43.0,989.0,114324072.0,Sport,Gary Cole,Dodgeball: A True Underdog Story ,185345,4730,392.0,English,USA,PG-13,20000000.0,2004.0,6.7,0,18,1,3
Michael D. Sellers,18.0,100.0,0.0,640.0,71904.0,Family,Katharine Ross,Eye of the Dolphin ,806,1491,18.0,English,USA,PG-13,2500000.0,2006.0,5.7,140,4,1,3
Reed Cowan,28.0,80.0,0.0,191.0,99851.0,Documentary,Dustin Lance Black,8: The Mormon Proposition ,1138,210,30.0,English,USA,R,2500000.0,2010.0,7.1,0,2,4,3
James Gunn,238.0,96.0,571.0,2000.0,322157.0,Comedy,Linda Cardellini,Super ,61787,4590,203.0,English,USA,R,2500000.0,2010.0,6.8,19000,12,4,3
Spike Lee,28.0,120.0,0.0,1000.0,5731103.0,Drama,Bernie Mac,Get on the Bus ,4100,5963,35.0,English,USA,R,2400000.0,1996.0,6.8,352,9,4,3
Mike Judge,121.0,84.0,406.0,586.0,438653.0,Comedy,Anthony 'Citric' Campos,Idiocracy ,108052,1490,434.0,English,USA,R,39752620.43638761,2006.0,6.6,79000,12,4,3
Carmen Marron,8.0,105.0,29.0,847.0,178739.0,Musical,Jossara Jinaro,Go for It! ,1015,1668,10.0,English,USA,PG-13,2450000.0,2011.0,3.9,566,17,1,2
Tim McCanlies,15.0,97.0,23.0,982.0,565592.0,Drama,Ethan Embry,"Dancer, Texas Pop. 81 ",2189,2580,63.0,English,USA,PG,39752620.43638761,1998.0,6.8,500,9,3,3
Mario Van Peebles,12.0,95.0,535.0,1000.0,27012.0,Drama,Tom Skerritt,Redemption Road ,440,3586,9.0,English,USA,PG-13,39752620.43638761,2010.0,5.9,279,9,1,3
Jason Stone,48.0,108.0,14.0,2000.0,48468407.52680933,Thriller,Topher Grace,The Calling ,6025,4385,28.0,English,USA,R,39752620.43638761,2014.0,5.8,0,14,4,3
James Algar,99.0,120.0,11.0,16.0,76400000.0,Family,Leopold Stokowski,Fantasia ,71321,16,230.0,English,USA,G,2280000.0,1940.0,7.8,3000,4,6,4
William Friedkin,138.0,104.0,607.0,813.0,48468407.52680933,Thriller,Roy Scheider,The French Connection ,82476,1196,280.0,English,USA,R,1800000.0,1971.0,7.8,0,14,4,4
Jaco Booyens,140.1942719807731,90.0,37.0,210.0,48468407.52680933,Thriller,Nicole Smolen,8 Days ,44,210,3.0,English,USA,PG-13,2500000.0,2014.0,6.9,224,14,1,3
Steve Miner,235.0,91.0,49.0,72.0,36200000.0,Horror,Richard Brooker,Friday the 13th Part III ,31952,174,372.0,English,USA,R,4000000.0,1982.0,5.7,0,11,4,3
Danny Steinmann,160.0,92.0,13.0,42.0,21300000.0,Horror,Tiffany Helm,Friday the 13th: A New Beginning ,22521,170,342.0,English,USA,R,2200000.0,1985.0,4.7,1000,11,4,2
Michael Landon Jr.,18.0,117.0,84.0,861.0,379643.0,Drama,Henry Thomas,The Last Sin Eater ,1573,2161,29.0,English,USA,PG-13,2200000.0,2007.0,5.9,285,9,1,3
Jon Gunn,11.0,120.0,16.0,2000.0,12985267.0,Drama,Alexa PenaVega,Do You Believe? ,4977,6752,63.0,English,USA,PG-13,2300000.0,2015.0,5.9,13000,9,1,3
Hayley Cloake,11.0,90.0,0.0,676.0,48468407.52680933,Thriller,Brian Austin Green,Impact Point ,1118,1651,9.0,English,USA,R,2200000.0,2008.0,4.3,77,14,4,2
Larry Clark,76.0,115.0,184.0,730.0,510092.0,Drama,Kelli Garner,Bully ,29424,3293,336.0,English,USA,R,39752620.43638761,2001.0,7.0,0,9,4,3
Robert Fontaine,4.0,125.0,7.0,128.0,3330.0,Drama,Michael Derek,Mi America ,22,214,1.0,English,USA,R,2100000.0,2015.0,7.2,305,9,4,3
Michael Herz,49.0,96.0,6.0,40.0,792966.0,Horror,Phoebe Legere,The Toxic Avenger Part II ,4663,99,40.0,English,USA,R,2300000.0,1989.0,5.1,321,11,4,3
Woody Allen,66.0,89.0,11000.0,11000.0,48468407.52680933,Comedy,Woody Allen,Sleeper ,33335,11192,128.0,English,USA,PG,2000000.0,1973.0,7.3,0,12,3,3
David Robert Mitchell,533.0,100.0,421.0,314.0,14673301.0,Horror,Maika Monroe,It Follows ,112899,1062,631.0,English,USA,R,2000000.0,2014.0,6.9,45000,11,4,3
Woody Allen,50.0,88.0,11000.0,11000.0,48468407.52680933,Comedy,Woody Allen,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,31077,12034,78.0,English,USA,R,2000000.0,1972.0,6.8,0,12,4,3
Kimberly Peirce,123.0,118.0,108.0,173.0,11533945.0,Drama,Alicia Goranson,Boys Don't Cry ,77551,563,434.0,English,USA,R,2000000.0,1999.0,7.6,0,9,4,4
Alex Kendrick,34.0,129.0,589.0,690.0,34522221.0,Drama,Ben Davies,Courageous ,15401,2300,175.0,English,USA,PG-13,2000000.0,2011.0,7.0,10000,9,1,3
Shari Springer Berman,180.0,101.0,30.0,14000.0,6003587.0,Drama,Josh Hutcherson,American Splendor ,41999,14412,226.0,English,USA,R,39752620.43638761,2003.0,7.5,0,9,4,4
Richard Linklater,211.0,80.0,0.0,50.0,5792822.0,Drama,Vernon Dobtcheff,Before Sunset ,168398,65,492.0,English,USA,R,2700000.0,2004.0,8.0,13000,9,4,4
Catherine Hardwicke,126.0,100.0,308.0,1000.0,4599680.0,Drama,Holly Hunter,Thirteen ,68222,2186,545.0,English,USA,R,1500000.0,2003.0,6.8,0,9,4,3
Debra Granik,365.0,100.0,81.0,34000.0,6531491.0,Drama,Jennifer Lawrence,Winter's Bone ,111658,34446,297.0,English,USA,R,2000000.0,2010.0,7.2,20000,9,4,3
Miranda July,151.0,91.0,244.0,538.0,3885134.0,Comedy,Najarra Townsend,Me and You and Everyone We Know ,31130,1349,243.0,English,USA,R,2000000.0,2005.0,7.4,0,12,4,3
Charles Ferguson,171.0,105.0,117.0,13000.0,4311834.0,Crime,Matt Damon,Inside Job ,55382,13145,129.0,English,USA,PG-13,39752620.43638761,2010.0,8.3,63000,16,1,4
David Ayer,118.0,116.0,453.0,24000.0,3335839.0,Action,J.K. Simmons,Harsh Times ,54657,50313,222.0,English,USA,R,2000000.0,2005.0,7.0,0,10,4,3
Jerry Jameson,39.0,97.0,5.0,1000.0,2557668.0,Thriller,David Oyelowo,Captive ,3911,2739,22.0,English,USA,PG-13,2000000.0,2015.0,5.3,0,14,1,3
Steven Soderbergh,108.0,101.0,0.0,8000.0,2506446.0,Comedy,Julia Roberts,Full Frontal ,8662,11327,172.0,English,USA,R,2000000.0,2002.0,4.7,134,12,4,2
Gary Rogers,7.0,120.0,0.0,178.0,1098224.0,Adventure,Noah Danby,"The Book of Mormon Movie, Volume 1: The Journey ",397,359,30.0,English,USA,PG-13,2000000.0,2003.0,3.3,32,20,1,2
Marielle Heller,168.0,102.0,22.0,10000.0,1477002.0,Drama,Alexander Skarsgård,The Diary of a Teenage Girl ,16645,11184,72.0,English,USA,R,2000000.0,2015.0,6.9,0,9,4,3
Kelly Reichardt,200.0,104.0,129.0,991.0,977600.0,Drama,Bruce Greenwood,Meek's Cutoff ,8204,3427,98.0,English,USA,PG,39752620.43638761,2010.0,6.5,0,9,3,3
Bob Giraldi,39.0,99.0,34.0,388.0,110000.0,Romance,Danny Aiello,Dinner Rush ,4359,1156,73.0,English,USA,R,39752620.43638761,2000.0,7.3,495,3,4,3
Huck Botko,46.0,86.0,10.0,189.0,535249.0,Comedy,Matt Bennett,The Virginity Hit ,3467,768,13.0,English,USA,R,3400000.0,2010.0,4.6,974,12,4,2
David Duchovny,46.0,96.0,0.0,49000.0,371081.0,Comedy,Robin Williams,House of D ,7479,51441,86.0,English,USA,PG-13,6000000.0,2004.0,7.0,857,12,1,3
Mitchell Lichtenstein,221.0,94.0,53.0,386.0,347578.0,Fantasy,Jess Weixler,Teeth ,34556,1511,161.0,English,USA,R,39752620.43638761,2007.0,5.4,17000,13,4,3
Lance Mungia,51.0,91.0,4.0,33.0,124494.0,Comedy,Jeffrey Falcon,Six-String Samurai ,5613,36,102.0,English,USA,PG-13,2000000.0,1998.0,6.7,0,12,1,3
Hue Rhodes,45.0,85.0,0.0,22000.0,100669.0,Drama,Peter Dinklage,Saint John of Las Vegas ,2522,36885,11.0,English,USA,R,3800000.0,2009.0,5.8,407,9,4,3
Roland Emmerich,74.0,129.0,776.0,25000.0,186354.0,Drama,Jeremy Irvine,Stonewall ,1758,26176,30.0,English,USA,R,13500000.0,2015.0,4.5,0,9,4,2
Richard LaGravenese,81.0,94.0,98.0,10000.0,137945.0,Romance,Anna Kendrick,The Last Five Years ,6223,10869,40.0,English,USA,PG-13,39752620.43638761,2014.0,5.9,0,3,1,3
Brian Yuzna,46.0,97.0,97.0,787.0,48468407.52680933,Horror,Melinda Clarke,Return of the Living Dead III ,10182,1362,130.0,English,USA,R,2000000.0,1993.0,5.9,810,11,4,3
Laurie Collyer,78.0,96.0,38.0,363.0,198407.0,Drama,Brad William Henke,Sherrybaby ,10282,774,78.0,English,USA,R,2000000.0,2006.0,6.6,474,9,4,3
Bruce McCulloch,52.0,85.0,54.0,985.0,13973532.0,Crime,Martin Starr,Stealing Harvard ,11211,3065,92.0,English,USA,PG-13,25000000.0,2002.0,5.1,215,16,1,3
Catherine Hardwicke,18.0,99.0,308.0,638.0,2843.0,Thriller,Frances Fisher,Plush ,2895,2341,24.0,English,USA,R,39752620.43638761,2013.0,5.4,604,14,4,3
Chris Shadley,25.0,83.0,0.0,413.0,48468407.52680933,Mystery,Daniel Baldwin,Nine Dead ,9280,1149,64.0,English,USA,R,2000000.0,2010.0,5.5,0,0,4,3
Woody Allen,40.0,82.0,11000.0,11000.0,48468407.52680933,Comedy,Woody Allen,Bananas ,27646,11700,105.0,English,USA,GP,2000000.0,1971.0,7.1,0,12,0,3
Jeff Crook,8.0,90.0,5.0,601.0,48468407.52680933,Thriller,Nicholas Gonzalez,Rockaway ,355,2395,6.0,English,USA,R,2000000.0,2007.0,4.6,44,14,4,2
Dave Payne,21.0,88.0,0.0,633.0,48468407.52680933,Horror,Mircea Monroe,No Man's Land: The Rise of Reeker ,2701,2620,31.0,English,USA,R,2000000.0,2008.0,4.9,153,11,4,2
James Cox,12.0,97.0,10.0,15000.0,48468407.52680933,Drama,Jake Gyllenhaal,Highway ,5182,15740,67.0,English,USA,R,14000000.0,2002.0,6.3,912,9,4,3
Jonas Åkerlund,33.0,96.0,68.0,2000.0,48468407.52680933,Comedy,Noel Gugliemi,Small Apartments ,5732,3683,26.0,English,USA,R,2000000.0,2012.0,6.1,0,12,4,3
Phil Morrison,41.0,107.0,17.0,594.0,4556.0,Comedy,Sally Hawkins,All Is Bright ,4478,2020,23.0,English,USA,R,39752620.43638761,2013.0,5.6,825,12,4,3
James Cox,12.0,91.0,10.0,924.0,48468407.52680933,Drama,Jon Mack,Straight A's ,3605,2654,20.0,English,USA,R,2000000.0,2013.0,5.7,0,9,4,3
Tanner Beard,2.0,108.0,531.0,10000.0,48468407.52680933,Action,William McNamara,The Legend of Hell's Gate: An American Conspiracy ,583,15707,14.0,English,USA,PG-13,2000000.0,2011.0,4.4,651,10,1,2
Scott Dow,23.0,88.0,6.0,680.0,48468407.52680933,Horror,Trenton Rostedt,The Walking Deceased ,2348,1425,25.0,English,USA,R,1250000.0,2015.0,3.4,0,11,4,2
Tim Hunter,45.0,99.0,28.0,18000.0,4600000.0,Crime,Keanu Reeves,River's Edge ,11763,19649,111.0,English,USA,R,1900000.0,1986.0,7.1,0,16,4,3
Michael Polish,60.0,103.0,35.0,548.0,1420578.0,Drama,Peter Coyote,Northfork ,4894,2389,122.0,English,USA,PG-13,1900000.0,2003.0,6.4,298,9,1,3
William Kaufman,23.0,90.0,58.0,405.0,48468407.52680933,Action,Paul McGillion,The Marine 4: Moving Target ,2032,1204,15.0,English,USA,R,1950000.0,2015.0,5.2,620,10,4,3
Kimberly Peirce,359.0,100.0,108.0,17000.0,35266619.0,Horror,Chloë Grace Moretz,Carrie ,108248,20051,371.0,English,USA,R,30000000.0,2013.0,5.9,39000,11,4,3
Wes Craven,256.0,101.0,0.0,40000.0,26505000.0,Horror,Johnny Depp,A Nightmare on Elm Street ,149293,42918,668.0,English,USA,X,1800000.0,1984.0,7.5,10000,11,5,4
Jamal Hill,10.0,89.0,47.0,628.0,444044.0,Drama,Logan Browning,Brotherly Love ,744,4249,19.0,English,USA,R,1900000.0,2015.0,7.2,1000,9,4,3
Elia Kazan,94.0,125.0,603.0,10000.0,48468407.52680933,Drama,Marlon Brando,A Streetcar Named Desire ,78454,10570,233.0,English,USA,PG,1800000.0,1951.0,8.0,5000,9,3,4
Stanley Kubrick,192.0,95.0,0.0,654.0,48468407.52680933,Comedy,George C. Scott,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,342585,1991,839.0,English,USA,PG,1800000.0,1964.0,8.5,18000,12,3,4
Benh Zeitlin,663.0,93.0,188.0,2000.0,12784397.0,Drama,Quvenzhané Wallis,Beasts of the Southern Wild ,70336,2658,269.0,English,USA,PG-13,1800000.0,2012.0,7.3,31000,9,1,3
J. Lee Thompson,62.0,96.0,88.0,595.0,48468407.52680933,Action,Roddy McDowall,Battle for the Planet of the Apes ,22764,1432,91.0,English,USA,G,1800000.0,1973.0,5.5,511,10,6,3
Maggie Greenwald,39.0,109.0,9.0,767.0,3050934.0,Music,Aidan Quinn,Songcatcher ,2794,2187,78.0,English,USA,PG-13,1800000.0,2000.0,7.3,0,5,1,3
Vera Farmiga,68.0,109.0,0.0,553.0,841206.0,Drama,Donna Murphy,Higher Ground ,2603,1439,34.0,English,USA,R,39752620.43638761,2011.0,6.3,952,9,4,3
Morgan Spurlock,130.0,90.0,293.0,16000.0,638476.0,Comedy,Quentin Tarantino,The Greatest Movie Ever Sold ,13223,32405,45.0,English,USA,PG-13,1500000.0,2011.0,6.6,0,12,1,3
Jonathan Wacks,13.0,93.0,0.0,12000.0,48468407.52680933,Horror,Steve Buscemi,Ed and His Dead Mother ,1435,14620,17.0,English,USA,PG-13,1800000.0,1993.0,6.1,266,11,1,3
Ted Post,26.0,114.0,57.0,16000.0,48468407.52680933,Western,Clint Eastwood,Hang 'Em High ,25472,18263,109.0,English,USA,M,1800000.0,1968.0,7.0,0,8,2,3
Tony Krantz,53.0,113.0,15.0,647.0,48468407.52680933,Thriller,George Newbern,Sublime ,6267,2439,103.0,English,USA,R,1800000.0,2007.0,5.3,368,14,4,3
Lucky McKee,114.0,93.0,75.0,701.0,145540.0,Horror,James Duval,May ,26773,2489,277.0,English,USA,R,500000.0,2002.0,6.7,0,11,4,3
